metro_area,year,month,unemployment_rate
110788,"Greenville-Anderson-Mauldin, SC MSA",2013,4,7.0
110789,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2013,4,6.8
110790,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",2013,4,9.5
110791,"Spartanburg, SC MSA",2013,4,8.5
110792,"Sumter, SC MSA",2013,4,9.3
110793,"Rapid City, SD MSA",2013,4,4.0
110794,"Sioux Falls, SD MSA",2013,4,3.3
110795,"Chattanooga, TN-GA MSA",2013,4,7.6
110796,"Clarksville, TN-KY MSA",2013,4,8.2
110797,"Cleveland, TN MSA",2013,4,7.7
110798,"Jackson, TN MSA",2013,4,8.4
110799,"Johnson City, TN MSA",2013,4,8.2
110800,"Kingsport-Bristol-Bristol, TN-VA MSA",2013,4,7.6
110801,"Knoxville, TN MSA",2013,4,7.4
110802,"Memphis, TN-MS-AR MSA",2013,4,8.7
110803,"Morristown, TN MSA",2013,4,9.5
110804,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",2013,4,6.4
110805,"Abilene, TX MSA",2013,4,5.6
110806,"Amarillo, TX MSA",2013,4,4.8
110807,"Austin-Round Rock, TX MSA",2013,4,5.4
110808,"Beaumont-Port Arthur, TX MSA",2013,4,10.7
110809,"Brownsville-Harlingen, TX MSA",2013,4,10.2
110810,"College Station-Bryan, TX MSA",2013,4,5.3
110811,"Corpus Christi, TX MSA",2013,4,6.5
110812,"Dallas-Fort Worth-Arlington, TX MSA",2013,4,6.3
110813,"El Paso, TX MSA",2013,4,8.2
110814,"Houston-The Woodlands-Sugar Land, TX MSA",2013,4,6.2
110815,"Killeen-Temple, TX MSA",2013,4,7.1
110816,"Laredo, TX MSA",2013,4,6.3
110817,"Longview, TX MSA",2013,4,6.2
110818,"Lubbock, TX MSA",2013,4,5.2
110819,"McAllen-Edinburg-Mission, TX MSA",2013,4,10.6
110820,"Midland, TX MSA",2013,4,3.7
110821,"Odessa, TX MSA",2013,4,4.4
110822,"San Angelo, TX MSA",2013,4,5.3
110823,"San Antonio-New Braunfels, TX MSA",2013,4,6.0
110824,"Sherman-Denison, TX MSA",2013,4,6.6
110825,"Texarkana, TX-AR MSA",2013,4,7.3
110826,"Tyler, TX MSA",2013,4,6.6
110827,"Victoria, TX MSA",2013,4,5.6
110828,"Waco, TX MSA",2013,4,6.4
110829,"Wichita Falls, TX MSA",2013,4,6.0
110830,"Logan, UT-ID MSA",2013,4,4.2
110831,"Ogden-Clearfield, UT MSA",2013,4,4.9
110832,"Provo-Orem, UT MSA",2013,4,4.4
110833,"St. George, UT MSA",2013,4,5.8
110834,"Salt Lake City, UT MSA",2013,4,4.6
110835,"Burlington-South Burlington, VT Met NECTA",2013,4,3.6
110836,"Blacksburg-Christiansburg-Radford, VA MSA",2013,4,6.3
110837,"Charlottesville, VA MSA",2013,4,5.1
110838,"Harrisonburg, VA MSA",2013,4,5.8
110839,"Lynchburg, VA MSA",2013,4,6.4
110840,"Richmond, VA MSA",2013,4,6.2
110841,"Roanoke, VA MSA",2013,4,5.9
110842,"Staunton-Waynesboro, VA MSA",2013,4,5.5
110843,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2013,4,6.3
110844,"Winchester, VA-WV MSA",2013,4,5.8
110845,"Bellingham, WA MSA",2013,4,7.7
110846,"Bremerton-Silverdale, WA MSA",2013,4,7.5
110847,"Kennewick-Richland, WA MSA",2013,4,9.4
110848,"Longview, WA MSA",2013,4,10.2
110849,"Mount Vernon-Anacortes, WA MSA",2013,4,8.9
110850,"Olympia-Tumwater, WA MSA",2013,4,7.8
110851,"Seattle-Tacoma-Bellevue, WA MSA",2013,4,5.9
110852,"Spokane-Spokane Valley, WA MSA",2013,4,8.7
110853,"Walla Walla, WA MSA",2013,4,7.4
110854,"Wenatchee, WA MSA",2013,4,7.7
110855,"Yakima, WA MSA",2013,4,10.1
110856,"Beckley, WV MSA",2013,4,7.6
110857,"Charleston, WV MSA",2013,4,6.5
110858,"Huntington-Ashland, WV-KY-OH MSA",2013,4,7.5
110859,"Morgantown, WV MSA",2013,4,5.0
110860,"Parkersburg-Vienna, WV MSA",2013,4,6.5
110861,"Wheeling, WV-OH MSA",2013,4,7.2
110862,"Appleton, WI MSA",2013,4,6.1
110863,"Eau Claire, WI MSA",2013,4,6.3
110864,"Fond du Lac, WI MSA",2013,4,6.3
110865,"Green Bay, WI MSA",2013,4,6.6
110866,"Janesville-Beloit, WI MSA",2013,4,7.9
110867,"La Crosse-Onalaska, WI-MN MSA",2013,4,5.3
110868,"Madison, WI MSA",2013,4,5.1
110869,"Milwaukee-Waukesha-West Allis, WI MSA",2013,4,7.3
110870,"Oshkosh-Neenah, WI MSA",2013,4,6.5
110871,"Racine, WI MSA",2013,4,8.4
110872,"Sheboygan, WI MSA",2013,4,6.3
110873,"Wausau, WI MSA",2013,4,6.9
110874,"Casper, WY MSA",2013,4,4.6
110875,"Cheyenne, WY MSA",2013,4,4.9
110876,"Aguadilla-Isabela, PR MSA",2013,4,19.0
110877,"Arecibo, PR MSA",2013,4,15.5
110878,"Guayama, PR MSA",2013,4,22.5
110879,"Mayaguez, PR MSA",2013,4,18.1
110880,"Ponce, PR MSA",2013,4,17.3
110881,"San German, PR MSA",2013,4,20.8
110882,"San Juan-Carolina-Caguas, PR MSA",2013,4,11.3
110883,"Anniston-Oxford-Jacksonville, AL MSA",2013,5,8.6
110884,"Auburn-Opelika, AL MSA",2013,5,5.8
110885,"Birmingham-Hoover, AL MSA",2013,5,6.2
110886,"Daphne-Fairhope-Foley, AL MSA",2013,5,6.5
110887,"Decatur, AL MSA",2013,5,7.1
110888,"Dothan, AL MSA",2013,5,6.8
110889,"Florence-Muscle Shoals, AL MSA",2013,5,7.3
110890,"Gadsden, AL MSA",2013,5,7.5
110891,"Huntsville, AL MSA",2013,5,6.2
110892,"Mobile, AL MSA",2013,5,8.5
110893,"Montgomery, AL MSA",2013,5,6.9
110894,"Tuscaloosa, AL MSA",2013,5,6.7
110895,"Anchorage, AK MSA",2013,5,5.9
110896,"Fairbanks, AK MSA",2013,5,5.9
110897,"Flagstaff, AZ MSA",2013,5,8.2
110898,"Lake Havasu City-Kingman, AZ MSA",2013,5,10.6
110899,"Phoenix-Mesa-Scottsdale, AZ MSA",2013,5,6.8
110900,"Prescott, AZ MSA",2013,5,8.0
110901,"Sierra Vista-Douglas, AZ MSA",2013,5,9.2
110902,"Tucson, AZ MSA",2013,5,6.8
110903,"Yuma, AZ MSA",2013,5,25.4
110904,"Fayetteville-Springdale-Rogers, AR-MO MSA",2013,5,5.7
110905,"Fort Smith, AR-OK MSA",2013,5,8.0
110906,"Hot Springs, AR MSA",2013,5,7.6
110907,"Jonesboro, AR MSA",2013,5,7.0
110908,"Little Rock-North Little Rock-Conway, AR MSA",2013,5,6.5
110909,"Pine Bluff, AR MSA",2013,5,9.9
110910,"Bakersfield, CA MSA",2013,5,11.8
110911,"Chico, CA MSA",2013,5,10.4
110912,"El Centro, CA MSA",2013,5,25.4
110913,"Fresno, CA MSA",2013,5,13.4
110914,"Hanford-Corcoran, CA MSA",2013,5,13.5
110915,"Los Angeles-Long Beach-Anaheim, CA MSA",2013,5,9.2
110916,"Madera, CA MSA",2013,5,12.6
110917,"Merced, CA MSA",2013,5,14.6
110918,"Modesto, CA MSA",2013,5,13.0
110919,"Napa, CA MSA",2013,5,7.0
110920,"Oxnard-Thousand Oaks-Ventura, CA MSA",2013,5,8.0
110921,"Redding, CA MSA",2013,5,12.0
110922,"Riverside-San Bernardino-Ontario, CA MSA",2013,5,10.0
110923,"Sacramento--Roseville--Arden-Arcade, CA MSA",2013,5,8.8
110924,"Salinas, CA MSA",2013,5,10.6
110925,"San Diego-Carlsbad, CA MSA",2013,5,7.9
110926,"San Francisco-Oakland-Hayward, CA MSA",2013,5,6.6
110927,"San Jose-Sunnyvale-Santa Clara, CA MSA",2013,5,6.7
110928,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2013,5,6.9
110929,"Santa Cruz-Watsonville, CA MSA",2013,5,10.4
110930,"Santa Maria-Santa Barbara, CA MSA",2013,5,7.3
110931,"Santa Rosa, CA MSA",2013,5,7.3
110932,"Stockton-Lodi, CA MSA",2013,5,12.4
110933,"Vallejo-Fairfield, CA MSA",2013,5,9.2
110934,"Visalia-Porterville, CA MSA",2013,5,14.4
110935,"Yuba City, CA MSA",2013,5,14.2
110936,"Boulder, CO MSA",2013,5,5.6
110937,"Colorado Springs, CO MSA",2013,5,8.1
110938,"Denver-Aurora-Lakewood, CO MSA",2013,5,6.9
110939,"Fort Collins, CO MSA",2013,5,6.0
110940,"Grand Junction, CO MSA",2013,5,9.1
110941,"Greeley, CO MSA",2013,5,6.9
110942,"Pueblo, CO MSA",2013,5,10.0
110943,"Bridgeport-Stamford-Norwalk, CT Met NECTA",2013,5,7.7
110944,"Danbury, CT Met NECTA",2013,5,6.4
110945,"Hartford-West Hartford-East Hartford, CT Met NECTA",2013,5,7.9
110946,"New Haven, CT Met NECTA",2013,5,8.1
110947,"Norwich-New London-Westerly, CT-RI Met NECTA",2013,5,8.5
110948,"Waterbury, CT Met NECTA",2013,5,9.9
110949,"Dover, DE MSA",2013,5,7.5
110950,"Salisbury, MD-DE MSA",2013,5,8.6
110951,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013,5,5.6
110952,"Cape Coral-Fort Myers, FL MSA",2013,5,7.5
110953,"Crestview-Fort Walton Beach-Destin, FL MSA",2013,5,5.9
110954,"Deltona-Daytona Beach-Ormond Beach, FL MSA",2013,5,8.4
110955,"Gainesville, FL MSA",2013,5,5.9
110956,"Homosassa Springs, FL MSA",2013,5,9.9
110957,"Jacksonville, FL MSA",2013,5,7.1
110958,"Lakeland-Winter Haven, FL MSA",2013,5,8.4
110959,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2013,5,7.3
110960,"Naples-Immokalee-Marco Island, FL MSA",2013,5,7.2
110961,"North Port-Sarasota-Bradenton, FL MSA",2013,5,7.1
110962,"Ocala, FL MSA",2013,5,8.7
110963,"Orlando-Kissimmee-Sanford, FL MSA",2013,5,7.2
110964,"Palm Bay-Melbourne-Titusville, FL MSA",2013,5,8.5
110965,"Panama City, FL MSA",2013,5,7.4
110966,"Pensacola-Ferry Pass-Brent, FL MSA",2013,5,7.1
110967,"Port St. Lucie, FL MSA",2013,5,9.2
110968,"Punta Gorda, FL MSA",2013,5,8.2
110969,"Sebastian-Vero Beach, FL MSA",2013,5,9.8
110970,"Sebring, FL MSA",2013,5,9.6
110971,"Tallahassee, FL MSA",2013,5,6.6
110972,"Tampa-St. Petersburg-Clearwater, FL MSA",2013,5,7.0
110973,"The Villages, FL MSA",2013,5,9.4
110974,"Albany, GA MSA",2013,5,9.5
110975,"Athens-Clarke County, GA MSA",2013,5,7.6
110976,"Atlanta-Sandy Springs-Roswell, GA MSA",2013,5,8.0
110977,"Augusta-Richmond County, GA-SC MSA",2013,5,8.6
110978,"Brunswick, GA MSA",2013,5,8.9
110979,"Columbus, GA-AL MSA",2013,5,8.7
110980,"Dalton, GA MSA",2013,5,10.4
110981,"Gainesville, GA MSA",2013,5,7.0
110982,"Hinesville, GA MSA",2013,5,8.6
110983,"Macon-Bibb County, GA MSA",2013,5,9.2
110984,"Rome, GA MSA",2013,5,9.6
110985,"Savannah, GA MSA",2013,5,8.2
110986,"Valdosta, GA MSA",2013,5,8.2
110987,"Warner Robins, GA MSA",2013,5,8.1
110988,"Kahului-Wailuku-Lahaina, HI MSA",2013,5,5.1
110989,"Urban Honolulu, HI MSA",2013,5,4.4
110990,"Boise City, ID MSA",2013,5,6.1
110991,"Coeur d'Alene, ID MSA",2013,5,7.4
110992,"Idaho Falls, ID MSA",2013,5,5.6
110993,"Lewiston, ID-WA MSA",2013,5,5.6
110994,"Pocatello, ID MSA",2013,5,6.1
110995,"Twin Falls, ID MSA",2013,5,5.8
110996,"Bloomington, IL MSA",2013,5,6.8
110997,"Carbondale-Marion, IL MSA",2013,5,8.6
110998,"Champaign-Urbana, IL MSA",2013,5,7.5
110999,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2013,5,9.3
111000,"Danville, IL MSA",2013,5,10.3
111001,"Davenport-Moline-Rock Island, IA-IL MSA",2013,5,7.1
111002,"Decatur, IL MSA",2013,5,11.2
111003,"Kankakee, IL MSA",2013,5,10.7
111004,"Peoria, IL MSA",2013,5,9.1
111005,"Rockford, IL MSA",2013,5,10.5
111006,"Springfield, IL MSA",2013,5,7.5
111007,"Bloomington, IN MSA",2013,5,7.6
111008,"Columbus, IN MSA",2013,5,6.2
111009,"Elkhart-Goshen, IN MSA",2013,5,7.5
111010,"Evansville, IN-KY MSA",2013,5,7.2
111011,"Fort Wayne, IN MSA",2013,5,7.7
111012,"Indianapolis-Carmel-Anderson, IN MSA",2013,5,7.7
111013,"Kokomo, IN MSA",2013,5,8.5
111014,"Lafayette-West Lafayette, IN MSA",2013,5,6.9
111015,"Michigan City-La Porte, IN MSA",2013,5,9.6
111016,"Muncie, IN MSA",2013,5,8.9
111017,"South Bend-Mishawaka, IN-MI MSA",2013,5,8.9
111018,"Terre Haute, IN MSA",2013,5,9.8
111019,"Ames, IA MSA",2013,5,3.4
111020,"Cedar Rapids, IA MSA",2013,5,5.1
111021,"Des Moines-West Des Moines, IA MSA",2013,5,4.7
111022,"Dubuque, IA MSA",2013,5,4.7
111023,"Iowa City, IA MSA",2013,5,3.5
111024,"Sioux City, IA-NE-SD MSA",2013,5,4.7
111025,"Waterloo-Cedar Falls, IA MSA",2013,5,4.9
111026,"Lawrence, KS MSA",2013,5,5.0
111027,"Manhattan, KS MSA",2013,5,4.4
111028,"Topeka, KS MSA",2013,5,6.0
111029,"Wichita, KS MSA",2013,5,6.1
111030,"Bowling Green, KY MSA",2013,5,7.4
111031,"Elizabethtown-Fort Knox, KY MSA",2013,5,8.0
111032,"Lexington-Fayette, KY MSA",2013,5,6.1
111033,"Louisville/Jefferson County, KY-IN MSA",2013,5,7.4
111034,"Owensboro, KY MSA",2013,5,7.0
111035,"Alexandria, LA MSA",2013,5,7.2
111036,"Baton Rouge, LA MSA",2013,5,6.5
111037,"Hammond, LA MSA",2013,5,8.4
111038,"Houma-Thibodaux, LA MSA",2013,5,5.2
111039,"Lafayette, LA MSA",2013,5,5.7
111040,"Lake Charles, LA MSA",2013,5,6.7
111041,"Monroe, LA MSA",2013,5,7.6
111042,"New Orleans-Metairie, LA MSA",2013,5,6.9
111043,"Shreveport-Bossier City, LA MSA",2013,5,7.8
111044,"Bangor, ME Met NECTA",2013,5,6.4
111045,"Lewiston-Auburn, ME Met NECTA",2013,5,6.9
111046,"Portland-South Portland, ME Met NECTA",2013,5,5.6
111047,"Baltimore-Columbia-Towson, MD MSA",2013,5,6.9
111048,"California-Lexington Park, MD MSA",2013,5,6.1
111049,"Cumberland, MD-WV MSA",2013,5,8.4
111050,"Hagerstown-Martinsburg, MD-WV MSA",2013,5,6.7
111051,"Barnstable Town, MA Met NECTA",2013,5,8.3
111052,"Boston-Cambridge-Nashua, MA-NH Met NECTA",2013,5,6.2
111053,"Leominster-Gardner, MA Met NECTA",2013,5,8.5
111054,"New Bedford, MA Met NECTA",2013,5,10.9
111055,"Pittsfield, MA Met NECTA",2013,5,7.7
111056,"Springfield, MA-CT Met NECTA",2013,5,8.0
111057,"Worcester, MA-CT Met NECTA",2013,5,7.4
111058,"Ann Arbor, MI MSA",2013,5,5.9
111059,"Battle Creek, MI MSA",2013,5,8.0
111060,"Bay City, MI MSA",2013,5,8.8
111061,"Detroit-Warren-Dearborn, MI MSA",2013,5,9.8
111062,"Flint, MI MSA",2013,5,9.9
111063,"Grand Rapids-Wyoming, MI MSA",2013,5,6.6
111064,"Jackson, MI MSA",2013,5,8.4
111065,"Kalamazoo-Portage, MI MSA",2013,5,7.7
111066,"Lansing-East Lansing, MI MSA",2013,5,7.4
111067,"Midland, MI MSA",2013,5,7.9
111068,"Monroe, MI MSA",2013,5,7.5
111069,"Muskegon, MI MSA",2013,5,10.1
111070,"Niles-Benton Harbor, MI MSA",2013,5,8.8
111071,"Saginaw, MI MSA",2013,5,9.2
111072,"Duluth, MN-WI MSA",2013,5,6.2
111073,"Mankato-North Mankato, MN MSA",2013,5,4.1
111074,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2013,5,4.9
111075,"Rochester, MN MSA",2013,5,4.3
111076,"St. Cloud, MN MSA",2013,5,5.3
111077,"Gulfport-Biloxi-Pascagoula, MS MSA",2013,5,8.1
111078,"Hattiesburg, MS MSA",2013,5,7.6
111079,"Jackson, MS MSA",2013,5,7.3
111080,"Cape Girardeau, MO-IL MSA",2013,5,6.2
111081,"Columbia, MO MSA",2013,5,4.6
111082,"Jefferson City, MO MSA",2013,5,5.5
111083,"Joplin, MO MSA",2013,5,5.9
111084,"Kansas City, MO-KS MSA",2013,5,6.3
111085,"St. Joseph, MO-KS MSA",2013,5,6.1
111086,"St. Louis, MO-IL MSA",2013,5,7.2
111087,"Springfield, MO MSA",2013,5,5.9
111088,"Billings, MT MSA",2013,5,4.4
111089,"Great Falls, MT MSA",2013,5,5.3
111090,"Missoula, MT MSA",2013,5,5.3
111091,"Grand Island, NE MSA",2013,5,3.7
111092,"Lincoln, NE MSA",2013,5,3.6
111093,"Omaha-Council Bluffs, NE-IA MSA",2013,5,4.2
111094,"Carson City, NV MSA",2013,5,10.7
111095,"Las Vegas-Henderson-Paradise, NV MSA",2013,5,9.9
111096,"Reno, NV MSA",2013,5,9.8
111097,"Dover-Durham, NH-ME Met NECTA",2013,5,5.1
111098,"Manchester, NH Met NECTA",2013,5,5.1
111099,"Portsmouth, NH-ME Met NECTA",2013,5,4.8
111100,"Atlantic City-Hammonton, NJ MSA",2013,5,11.9
111101,"Ocean City, NJ MSA",2013,5,14.6
111102,"Trenton, NJ MSA",2013,5,7.6
111103,"Vineland-Bridgeton, NJ MSA",2013,5,12.0
111104,"Albuquerque, NM MSA",2013,5,6.7
111105,"Farmington, NM MSA",2013,5,6.7
111106,"Las Cruces, NM MSA",2013,5,7.5
111107,"Santa Fe, NM MSA",2013,5,5.6
111108,"Albany-Schenectady-Troy, NY MSA",2013,5,6.4
111109,"Binghamton, NY MSA",2013,5,7.7
111110,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",2013,5,7.8
111111,"Elmira, NY MSA",2013,5,8.0
111112,"Glens Falls, NY MSA",2013,5,7.9
111113,"Ithaca, NY MSA",2013,5,5.3
111114,"Kingston, NY MSA",2013,5,7.3
111115,"New York-Newark-Jersey City, NY-NJ-PA MSA",2013,5,8.0
111116,"Rochester, NY MSA",2013,5,7.1
111117,"Syracuse, NY MSA",2013,5,7.6
111118,"Utica-Rome, NY MSA",2013,5,7.7
111119,"Watertown-Fort Drum, NY MSA",2013,5,9.4
111120,"Asheville, NC MSA",2013,5,6.6
111121,"Burlington, NC MSA",2013,5,7.6
111122,"Charlotte-Concord-Gastonia, NC-SC MSA",2013,5,8.1
111123,"Durham-Chapel Hill, NC MSA",2013,5,6.5
111124,"Fayetteville, NC MSA",2013,5,9.8
111125,"Goldsboro, NC MSA",2013,5,8.1
111126,"Greensboro-High Point, NC MSA",2013,5,8.7
111127,"Greenville, NC MSA",2013,5,8.3
111128,"Hickory-Lenoir-Morganton, NC MSA",2013,5,9.0
111129,"Jacksonville, NC MSA",2013,5,7.2
111130,"New Bern, NC MSA",2013,5,8.8
111131,"Raleigh, NC MSA",2013,5,6.5
111132,"Rocky Mount, NC MSA",2013,5,11.6
111133,"Wilmington, NC MSA",2013,5,8.1
111134,"Winston-Salem, NC MSA",2013,5,8.0
111135,"Bismarck, ND MSA",2013,5,2.8
111136,"Fargo, ND-MN MSA",2013,5,3.3
111137,"Grand Forks, ND-MN MSA",2013,5,3.8
111138,"Akron, OH MSA",2013,5,7.7
111139,"Canton-Massillon, OH MSA",2013,5,7.6
111140,"Cincinnati, OH-KY-IN MSA",2013,5,7.4
111141,"Cleveland-Elyria, OH MSA",2013,5,6.7
111142,"Columbus, OH MSA",2013,5,6.6
111143,"Dayton, OH MSA",2013,5,7.9
111144,"Lima, OH MSA",2013,5,7.9
111145,"Mansfield, OH MSA",2013,5,8.8
111146,"Springfield, OH MSA",2013,5,7.7
111147,"Toledo, OH MSA",2013,5,8.4
111148,"Weirton-Steubenville, WV-OH MSA",2013,5,9.7
111149,"Youngstown-Warren-Boardman, OH-PA MSA",2013,5,8.7
111150,"Enid, OK MSA",2013,5,4.2
111151,"Lawton, OK MSA",2013,5,5.9
111152,"Oklahoma City, OK MSA",2013,5,4.6
111153,"Tulsa, OK MSA",2013,5,5.3
111154,"Albany, OR MSA",2013,5,9.8
111155,"Bend-Redmond, OR MSA",2013,5,9.7
111156,"Corvallis, OR MSA",2013,5,5.8
111157,"Eugene, OR MSA",2013,5,8.1
111158,"Grants Pass, OR MSA",2013,5,11.2
111159,"Medford, OR MSA",2013,5,9.8
111160,"Portland-Vancouver-Hillsboro, OR-WA MSA",2013,5,7.2
111161,"Salem, OR MSA",2013,5,8.8
111162,"Allentown-Bethlehem-Easton, PA-NJ MSA",2013,5,7.9
111163,"Altoona, PA MSA",2013,5,7.1
111164,"Bloomsburg-Berwick, PA MSA",2013,5,7.3
111165,"Chambersburg-Waynesboro, PA MSA",2013,5,6.6
111166,"East Stroudsburg, PA MSA",2013,5,9.5
111167,"Erie, PA MSA",2013,5,7.4
111168,"Gettysburg, PA MSA",2013,5,6.0
111169,"Harrisburg-Carlisle, PA MSA",2013,5,6.5
111170,"Johnstown, PA MSA",2013,5,8.9
111171,"Lancaster, PA MSA",2013,5,6.2
111172,"Lebanon, PA MSA",2013,5,6.4
111173,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2013,5,7.9
111174,"Pittsburgh, PA MSA",2013,5,6.9
111175,"Reading, PA MSA",2013,5,7.3
111176,"Scranton--Wilkes-Barre--Hazleton, PA MSA",2013,5,9.1
111177,"State College, PA MSA",2013,5,5.4
111178,"Williamsport, PA MSA",2013,5,8.0
111179,"York-Hanover, PA MSA",2013,5,6.8
111180,"Providence-Warwick, RI-MA Met NECTA",2013,5,9.1
111181,"Charleston-North Charleston, SC MSA",2013,5,6.6
111182,"Columbia, SC MSA",2013,5,7.0
111183,"Florence, SC MSA",2013,5,8.9
111184,"Greenville-Anderson-Mauldin, SC MSA",2013,5,6.9
111185,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2013,5,6.7
111186,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",2013,5,9.4
111187,"Spartanburg, SC MSA",2013,5,8.3
111188,"Sumter, SC MSA",2013,5,9.1
111189,"Rapid City, SD MSA",2013,5,4.0
111190,"Sioux Falls, SD MSA",2013,5,3.2
111191,"Chattanooga, TN-GA MSA",2013,5,7.6
111192,"Clarksville, TN-KY MSA",2013,5,8.2
111193,"Cleveland, TN MSA",2013,5,7.7
111194,"Jackson, TN MSA",2013,5,8.4
111195,"Johnson City, TN MSA",2013,5,8.2
111196,"Kingsport-Bristol-Bristol, TN-VA MSA",2013,5,7.5
111197,"Knoxville, TN MSA",2013,5,7.4
111198,"Memphis, TN-MS-AR MSA",2013,5,8.7
111199,"Morristown, TN MSA",2013,5,9.3
111200,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",2013,5,6.4
111201,"Abilene, TX MSA",2013,5,5.6
111202,"Amarillo, TX MSA",2013,5,4.8
111203,"Austin-Round Rock, TX MSA",2013,5,5.3
111204,"Beaumont-Port Arthur, TX MSA",2013,5,10.6
111205,"Brownsville-Harlingen, TX MSA",2013,5,10.1
111206,"College Station-Bryan, TX MSA",2013,5,5.3
111207,"Corpus Christi, TX MSA",2013,5,6.4
111208,"Dallas-Fort Worth-Arlington, TX MSA",2013,5,6.2
111209,"El Paso, TX MSA",2013,5,8.1
111210,"Houston-The Woodlands-Sugar Land, TX MSA",2013,5,6.2
111211,"Killeen-Temple, TX MSA",2013,5,7.1
111212,"Laredo, TX MSA",2013,5,6.2
111213,"Longview, TX MSA",2013,5,6.2
111214,"Lubbock, TX MSA",2013,5,5.1
111215,"McAllen-Edinburg-Mission, TX MSA",2013,5,10.5
111216,"Midland, TX MSA",2013,5,3.7
111217,"Odessa, TX MSA",2013,5,4.4
111218,"San Angelo, TX MSA",2013,5,5.3
111219,"San Antonio-New Braunfels, TX MSA",2013,5,5.9
111220,"Sherman-Denison, TX MSA",2013,5,6.5
111221,"Texarkana, TX-AR MSA",2013,5,7.3
111222,"Tyler, TX MSA",2013,5,6.6
111223,"Victoria, TX MSA",2013,5,5.5
111224,"Waco, TX MSA",2013,5,6.4
111225,"Wichita Falls, TX MSA",2013,5,5.9
111226,"Logan, UT-ID MSA",2013,5,4.1
111227,"Ogden-Clearfield, UT MSA",2013,5,4.8
111228,"Provo-Orem, UT MSA",2013,5,4.4
111229,"St. George, UT MSA",2013,5,5.7
111230,"Salt Lake City, UT MSA",2013,5,4.5
111231,"Burlington-South Burlington, VT Met NECTA",2013,5,3.6
111232,"Blacksburg-Christiansburg-Radford, VA MSA",2013,5,6.1
111233,"Charlottesville, VA MSA",2013,5,5.1
111234,"Harrisonburg, VA MSA",2013,5,5.8
111235,"Lynchburg, VA MSA",2013,5,6.4
111236,"Richmond, VA MSA",2013,5,6.2
111237,"Roanoke, VA MSA",2013,5,5.9
111238,"Staunton-Waynesboro, VA MSA",2013,5,5.5
111239,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2013,5,6.3
111240,"Winchester, VA-WV MSA",2013,5,5.7
111241,"Bellingham, WA MSA",2013,5,7.6
111242,"Bremerton-Silverdale, WA MSA",2013,5,7.4
111243,"Kennewick-Richland, WA MSA",2013,5,9.3
111244,"Longview, WA MSA",2013,5,10.1
111245,"Mount Vernon-Anacortes, WA MSA",2013,5,8.8
111246,"Olympia-Tumwater, WA MSA",2013,5,7.7
111247,"Seattle-Tacoma-Bellevue, WA MSA",2013,5,5.9
111248,"Spokane-Spokane Valley, WA MSA",2013,5,8.6
111249,"Walla Walla, WA MSA",2013,5,7.3
111250,"Wenatchee, WA MSA",2013,5,7.7
111251,"Yakima, WA MSA",2013,5,10.1
111252,"Beckley, WV MSA",2013,5,7.4
111253,"Charleston, WV MSA",2013,5,6.4
111254,"Huntington-Ashland, WV-KY-OH MSA",2013,5,7.5
111255,"Morgantown, WV MSA",2013,5,4.9
111256,"Parkersburg-Vienna, WV MSA",2013,5,6.5
111257,"Wheeling, WV-OH MSA",2013,5,7.1
111258,"Appleton, WI MSA",2013,5,6.1
111259,"Eau Claire, WI MSA",2013,5,6.2
111260,"Fond du Lac, WI MSA",2013,5,6.3
111261,"Green Bay, WI MSA",2013,5,6.5
111262,"Janesville-Beloit, WI MSA",2013,5,7.7
111263,"La Crosse-Onalaska, WI-MN MSA",2013,5,5.3
111264,"Madison, WI MSA",2013,5,5.0
111265,"Milwaukee-Waukesha-West Allis, WI MSA",2013,5,7.2
111266,"Oshkosh-Neenah, WI MSA",2013,5,6.5
111267,"Racine, WI MSA",2013,5,8.3
111268,"Sheboygan, WI MSA",2013,5,6.2
111269,"Wausau, WI MSA",2013,5,6.8
111270,"Casper, WY MSA",2013,5,4.5
111271,"Cheyenne, WY MSA",2013,5,4.8
111272,"Aguadilla-Isabela, PR MSA",2013,5,19.0
111273,"Arecibo, PR MSA",2013,5,15.4
111274,"Guayama, PR MSA",2013,5,22.6
111275,"Mayaguez, PR MSA",2013,5,18.2
111276,"Ponce, PR MSA",2013,5,17.3
111277,"San German, PR MSA",2013,5,20.7
111278,"San Juan-Carolina-Caguas, PR MSA",2013,5,11.3
111279,"Anniston-Oxford-Jacksonville, AL MSA",2013,6,8.7
111280,"Auburn-Opelika, AL MSA",2013,6,5.7
