Job Title,City,State,Latitude,Longitude,Average Salary,Job Openings
Management Analyst,Dayton,OH,39.7589478,-84.1916069,0,17
Solar Photovoltaic Installer,Dayton,OH,39.7589478,-84.1916069,0,0
Physical Therapist Aide,Dayton,OH,39.7589478,-84.1916069,0,21
Occupational Therapy Assistant,Dayton,OH,39.7589478,-84.1916069,0,27
Mental Health Counselor,Dayton,OH,39.7589478,-84.1916069,0,45
Environmental Engineering Technician,Dayton,OH,39.7589478,-84.1916069,0,18
Nail Technician,Dayton,OH,39.7589478,-84.1916069,18.93,7
Plumber,Dayton,OH,39.7589478,-84.1916069,15.57,25
Radiologic Technologist,Dayton,OH,39.7589478,-84.1916069,0,25
MRI Technologist,Dayton,OH,39.7589478,-84.1916069,36.49,1
Chiropractor,Dayton,OH,39.7589478,-84.1916069,57564,1
Cost Estimator,Dayton,OH,39.7589478,-84.1916069,0,1
Financial Analyst,Dayton,OH,39.7589478,-84.1916069,83370,82
Insurance Sales Agent,Dayton,OH,39.7589478,-84.1916069,0,8
School Counselor,Dayton,OH,39.7589478,-84.1916069,19.52,43
Nurse Midwife,Dayton,OH,39.7589478,-84.1916069,0,2
Paralegal,Dayton,OH,39.7589478,-84.1916069,42151,6
Phlebotomist,Dayton,OH,39.7589478,-84.1916069,11.09,34
Loan Officer,Dayton,OH,39.7589478,-84.1916069,72125,23
Clinical Social Worker,Dayton,OH,39.7589478,-84.1916069,0,4
Compliance Officer,Dayton,OH,39.7589478,-84.1916069,46472,6
Dietitian and Nutritionist,Dayton,OH,39.7589478,-84.1916069,0,0
Ophthalmic Medical Technician,Dayton,OH,39.7589478,-84.1916069,0,2
Clinical Laboratory Technician,Dayton,OH,39.7589478,-84.1916069,0,11
Licensed Practical and Licensed Vocational Nurse,Dayton,OH,39.7589478,-84.1916069,0,0
Electrician,Dayton,OH,39.7589478,-84.1916069,20.88,33
HR Specialist,Dayton,OH,39.7589478,-84.1916069,0,25
Wind Turbine Technician,Dayton,OH,39.7589478,-84.1916069,0,1
Logistician,Dayton,OH,39.7589478,-84.1916069,0,6
Residential Advisor,Dayton,OH,39.7589478,-84.1916069,0,4
Optician,Dayton,OH,39.7589478,-84.1916069,15.04,4
Computer Support Specialist,Dayton,OH,39.7589478,-84.1916069,0,19
Esthetician and Skincare Specialist,Dayton,OH,39.7589478,-84.1916069,0,0
Restaurant Cook,Dayton,OH,39.7589478,-84.1916069,0,228
Software Engineer,Lakeland,FL,28.0470734,-81.9539892,79038,127
Dentist,Lakeland,FL,28.0470734,-81.9539892,218331,22
Physician Assistant,Lakeland,FL,28.0470734,-81.9539892,84546,53
Orthodontist,Lakeland,FL,28.0470734,-81.9539892,0,7
Nurse Practitioner,Lakeland,FL,28.0470734,-81.9539892,98414,60
Statistician,Lakeland,FL,28.0470734,-81.9539892,0,6
Physician,Lakeland,FL,28.0470734,-81.9539892,157768,37
Speech Language Pathologist,Lakeland,FL,28.0470734,-81.9539892,34.15,28
Oral and Maxillofacial Surgeon,Lakeland,FL,28.0470734,-81.9539892,0,1
Veterinarian,Lakeland,FL,28.0470734,-81.9539892,92309,11
Medical and Health Services Manager,Lakeland,FL,28.0470734,-81.9539892,0,0
IT Manager,Lakeland,FL,28.0470734,-81.9539892,75087,16
Registered Nurse,Lakeland,FL,28.0470734,-81.9539892,29.57,606
Mathematician,Lakeland,FL,28.0470734,-81.9539892,0,2
Physical Therapist,Lakeland,FL,28.0470734,-81.9539892,79905,63
Optometrist,Lakeland,FL,28.0470734,-81.9539892,99413,7
Anesthesiologist,Lakeland,FL,28.0470734,-81.9539892,173551,4
Obstetrician and Gynecologist,Lakeland,FL,28.0470734,-81.9539892,0,0
Surgeon,Lakeland,FL,28.0470734,-81.9539892,0,57
Operations Research Analyst,Lakeland,FL,28.0470734,-81.9539892,0,112
Nurse Anesthetist,Lakeland,FL,28.0470734,-81.9539892,0,6
Pediatrician,Lakeland,FL,28.0470734,-81.9539892,54514,1
Web Developer,Lakeland,FL,28.0470734,-81.9539892,59474,33
Dental Hygienist,Lakeland,FL,28.0470734,-81.9539892,33.19,12
Genetic Counselor,Lakeland,FL,28.0470734,-81.9539892,0,12
Physical Therapist Assistant,Lakeland,FL,28.0470734,-81.9539892,26.81,20
Financial Manager,Lakeland,FL,28.0470734,-81.9539892,0,33
Occupational Therapist,Lakeland,FL,28.0470734,-81.9539892,73211,25
Psychologist,Lakeland,FL,28.0470734,-81.9539892,97576,4
Database Administrator,Lakeland,FL,28.0470734,-81.9539892,76400,7
Financial Advisor,Lakeland,FL,28.0470734,-81.9539892,79713,33
Mechanical Engineer,Lakeland,FL,28.0470734,-81.9539892,105643,27
Civil Engineer,Lakeland,FL,28.0470734,-81.9539892,88836,39
Psychiatrist,Lakeland,FL,28.0470734,-81.9539892,167653,21
Substance Abuse and Behavioral Disorder Counselor,Lakeland,FL,28.0470734,-81.9539892,0,0
School Psychologist,Lakeland,FL,28.0470734,-81.9539892,69896,6
Home Health Aide,Lakeland,FL,28.0470734,-81.9539892,11.34,79
Information Security Analyst,Lakeland,FL,28.0470734,-81.9539892,76585,15
Pilot,Lakeland,FL,28.0470734,-81.9539892,58811,103
Respiratory Therapist,Lakeland,FL,28.0470734,-81.9539892,40.47,39
Diagnostic Medical Sonographer,Lakeland,FL,28.0470734,-81.9539892,0,1
Accountant,Lakeland,FL,28.0470734,-81.9539892,44408,18
Market Research Analyst,Lakeland,FL,28.0470734,-81.9539892,0,44
Business Operations Manager,Lakeland,FL,28.0470734,-81.9539892,0,38
Marketing Manager,Lakeland,FL,28.0470734,-81.9539892,71679,23
Industrial Psychologist,Lakeland,FL,28.0470734,-81.9539892,0,4
Podiatrist,Lakeland,FL,28.0470734,-81.9539892,0,1
Environmental Engineer,Lakeland,FL,28.0470734,-81.9539892,0,28
Social and Community Service Manager,Lakeland,FL,28.0470734,-81.9539892,0,12
Lawyer,Lakeland,FL,28.0470734,-81.9539892,67529,8
Marriage and Family Therapist,Lakeland,FL,28.0470734,-81.9539892,0,1
Medical Assistant,Lakeland,FL,28.0470734,-81.9539892,13.7,60
Data Analyst,Lakeland,FL,28.0470734,-81.9539892,54140,56
Actuary,Lakeland,FL,28.0470734,-81.9539892,94305,9
Medical Records Technician,Lakeland,FL,28.0470734,-81.9539892,0,100
Prosthodontist,Lakeland,FL,28.0470734,-81.9539892,0,3
Construction Manager,Lakeland,FL,28.0470734,-81.9539892,64447,120
Veterinary Technologist and Technician,Lakeland,FL,28.0470734,-81.9539892,0,0
Landscaper and Groundskeeper,Lakeland,FL,28.0470734,-81.9539892,0,1
Computer Network Architect,Lakeland,FL,28.0470734,-81.9539892,0,38
Orthotist and Prosthetist,Lakeland,FL,28.0470734,-81.9539892,0,0
Personal Care Aide,Lakeland,FL,28.0470734,-81.9539892,0,40
Computer Systems Administrator,Lakeland,FL,28.0470734,-81.9539892,0,23
Massage Therapist,Lakeland,FL,28.0470734,-81.9539892,27.68,26
Cartographer,Lakeland,FL,28.0470734,-81.9539892,0,1
Dental Assistant,Lakeland,FL,28.0470734,-81.9539892,17.05,11
Management Analyst,Lakeland,FL,28.0470734,-81.9539892,0,627
Solar Photovoltaic Installer,Lakeland,FL,28.0470734,-81.9539892,0,1
Physical Therapist Aide,Lakeland,FL,28.0470734,-81.9539892,0,13
Occupational Therapy Assistant,Lakeland,FL,28.0470734,-81.9539892,0,27
Mental Health Counselor,Lakeland,FL,28.0470734,-81.9539892,0,34
Environmental Engineering Technician,Lakeland,FL,28.0470734,-81.9539892,0,13
Nail Technician,Lakeland,FL,28.0470734,-81.9539892,20.8,3
Plumber,Lakeland,FL,28.0470734,-81.9539892,19.42,16
Radiologic Technologist,Lakeland,FL,28.0470734,-81.9539892,0,13
MRI Technologist,Lakeland,FL,28.0470734,-81.9539892,33.82,3
Chiropractor,Lakeland,FL,28.0470734,-81.9539892,65000,7
Cost Estimator,Lakeland,FL,28.0470734,-81.9539892,0,26
Financial Analyst,Lakeland,FL,28.0470734,-81.9539892,59991,26
Insurance Sales Agent,Lakeland,FL,28.0470734,-81.9539892,0,4
School Counselor,Lakeland,FL,28.0470734,-81.9539892,10.51,20
Nurse Midwife,Lakeland,FL,28.0470734,-81.9539892,0,1
Paralegal,Lakeland,FL,28.0470734,-81.9539892,39072,5
Phlebotomist,Lakeland,FL,28.0470734,-81.9539892,15.35,11
Loan Officer,Lakeland,FL,28.0470734,-81.9539892,128291,11
Clinical Social Worker,Lakeland,FL,28.0470734,-81.9539892,0,6
Compliance Officer,Lakeland,FL,28.0470734,-81.9539892,50360,2
Dietitian and Nutritionist,Lakeland,FL,28.0470734,-81.9539892,0,0
Ophthalmic Medical Technician,Lakeland,FL,28.0470734,-81.9539892,0,3
Clinical Laboratory Technician,Lakeland,FL,28.0470734,-81.9539892,0,2
Licensed Practical and Licensed Vocational Nurse,Lakeland,FL,28.0470734,-81.9539892,0,0
Electrician,Lakeland,FL,28.0470734,-81.9539892,21.33,21
HR Specialist,Lakeland,FL,28.0470734,-81.9539892,0,58
Wind Turbine Technician,Lakeland,FL,28.0470734,-81.9539892,0,2
Logistician,Lakeland,FL,28.0470734,-81.9539892,0,2
Residential Advisor,Lakeland,FL,28.0470734,-81.9539892,0,25
Optician,Lakeland,FL,28.0470734,-81.9539892,16.12,7
Computer Support Specialist,Lakeland,FL,28.0470734,-81.9539892,0,296
Esthetician and Skincare Specialist,Lakeland,FL,28.0470734,-81.9539892,0,0
Restaurant Cook,Lakeland,FL,28.0470734,-81.9539892,0,222
Software Engineer,Oklahoma City,OK,35.4729886,-97.5170536,87279,405
Dentist,Oklahoma City,OK,35.4729886,-97.5170536,264955,18
Physician Assistant,Oklahoma City,OK,35.4729886,-97.5170536,108004,134
Orthodontist,Oklahoma City,OK,35.4729886,-97.5170536,0,3
Nurse Practitioner,Oklahoma City,OK,35.4729886,-97.5170536,104474,55
Statistician,Oklahoma City,OK,35.4729886,-97.5170536,0,1
Physician,Oklahoma City,OK,35.4729886,-97.5170536,174207,65
Speech Language Pathologist,Oklahoma City,OK,35.4729886,-97.5170536,41.41,20
Oral and Maxillofacial Surgeon,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Veterinarian,Oklahoma City,OK,35.4729886,-97.5170536,100861,15
Medical and Health Services Manager,Oklahoma City,OK,35.4729886,-97.5170536,0,0
IT Manager,Oklahoma City,OK,35.4729886,-97.5170536,96859,55
Registered Nurse,Oklahoma City,OK,35.4729886,-97.5170536,37.76,"1,192"
Mathematician,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Physical Therapist,Oklahoma City,OK,35.4729886,-97.5170536,83921,95
Optometrist,Oklahoma City,OK,35.4729886,-97.5170536,89738,7
Anesthesiologist,Oklahoma City,OK,35.4729886,-97.5170536,394836,41
Obstetrician and Gynecologist,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Surgeon,Oklahoma City,OK,35.4729886,-97.5170536,0,109
Operations Research Analyst,Oklahoma City,OK,35.4729886,-97.5170536,0,2
Nurse Anesthetist,Oklahoma City,OK,35.4729886,-97.5170536,0,2
Pediatrician,Oklahoma City,OK,35.4729886,-97.5170536,213313,15
Web Developer,Oklahoma City,OK,35.4729886,-97.5170536,73595,83
Dental Hygienist,Oklahoma City,OK,35.4729886,-97.5170536,39.15,23
Genetic Counselor,Oklahoma City,OK,35.4729886,-97.5170536,0,2
Physical Therapist Assistant,Oklahoma City,OK,35.4729886,-97.5170536,30.15,29
Financial Manager,Oklahoma City,OK,35.4729886,-97.5170536,0,10
Occupational Therapist,Oklahoma City,OK,35.4729886,-97.5170536,65038,35
Psychologist,Oklahoma City,OK,35.4729886,-97.5170536,83597,17
Database Administrator,Oklahoma City,OK,35.4729886,-97.5170536,78551,31
Financial Advisor,Oklahoma City,OK,35.4729886,-97.5170536,70822,61
Mechanical Engineer,Oklahoma City,OK,35.4729886,-97.5170536,85204,87
Civil Engineer,Oklahoma City,OK,35.4729886,-97.5170536,94778,59
Psychiatrist,Oklahoma City,OK,35.4729886,-97.5170536,229283,30
Substance Abuse and Behavioral Disorder Counselor,Oklahoma City,OK,35.4729886,-97.5170536,0,0
School Psychologist,Oklahoma City,OK,35.4729886,-97.5170536,76371,19
Home Health Aide,Oklahoma City,OK,35.4729886,-97.5170536,11.29,85
Information Security Analyst,Oklahoma City,OK,35.4729886,-97.5170536,83680,123
Pilot,Oklahoma City,OK,35.4729886,-97.5170536,90837,37
Respiratory Therapist,Oklahoma City,OK,35.4729886,-97.5170536,34.25,88
Diagnostic Medical Sonographer,Oklahoma City,OK,35.4729886,-97.5170536,0,2
Accountant,Oklahoma City,OK,35.4729886,-97.5170536,52709,73
Market Research Analyst,Oklahoma City,OK,35.4729886,-97.5170536,0,4
Business Operations Manager,Oklahoma City,OK,35.4729886,-97.5170536,0,50
Marketing Manager,Oklahoma City,OK,35.4729886,-97.5170536,57749,65
Industrial Psychologist,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Podiatrist,Oklahoma City,OK,35.4729886,-97.5170536,0,2
Environmental Engineer,Oklahoma City,OK,35.4729886,-97.5170536,0,37
Social and Community Service Manager,Oklahoma City,OK,35.4729886,-97.5170536,0,4
Lawyer,Oklahoma City,OK,35.4729886,-97.5170536,73785,15
Marriage and Family Therapist,Oklahoma City,OK,35.4729886,-97.5170536,0,2
Medical Assistant,Oklahoma City,OK,35.4729886,-97.5170536,14.19,195
Data Analyst,Oklahoma City,OK,35.4729886,-97.5170536,63698,140
Actuary,Oklahoma City,OK,35.4729886,-97.5170536,101770,0
Medical Records Technician,Oklahoma City,OK,35.4729886,-97.5170536,0,192
Prosthodontist,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Construction Manager,Oklahoma City,OK,35.4729886,-97.5170536,87705,183
Veterinary Technologist and Technician,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Landscaper and Groundskeeper,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Computer Network Architect,Oklahoma City,OK,35.4729886,-97.5170536,0,7
Orthotist and Prosthetist,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Personal Care Aide,Oklahoma City,OK,35.4729886,-97.5170536,0,78
Computer Systems Administrator,Oklahoma City,OK,35.4729886,-97.5170536,0,157
Massage Therapist,Oklahoma City,OK,35.4729886,-97.5170536,22.19,18
Cartographer,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Dental Assistant,Oklahoma City,OK,35.4729886,-97.5170536,15.79,31
Management Analyst,Oklahoma City,OK,35.4729886,-97.5170536,0,7
Solar Photovoltaic Installer,Oklahoma City,OK,35.4729886,-97.5170536,0,1
Physical Therapist Aide,Oklahoma City,OK,35.4729886,-97.5170536,0,7
Occupational Therapy Assistant,Oklahoma City,OK,35.4729886,-97.5170536,0,17
Mental Health Counselor,Oklahoma City,OK,35.4729886,-97.5170536,0,12
Environmental Engineering Technician,Oklahoma City,OK,35.4729886,-97.5170536,0,20
Nail Technician,Oklahoma City,OK,35.4729886,-97.5170536,15.41,1
Plumber,Oklahoma City,OK,35.4729886,-97.5170536,22.29,39
Radiologic Technologist,Oklahoma City,OK,35.4729886,-97.5170536,0,110
MRI Technologist,Oklahoma City,OK,35.4729886,-97.5170536,43.45,19
Chiropractor,Oklahoma City,OK,35.4729886,-97.5170536,58303,5
Cost Estimator,Oklahoma City,OK,35.4729886,-97.5170536,0,5
Financial Analyst,Oklahoma City,OK,35.4729886,-97.5170536,59364,47
Insurance Sales Agent,Oklahoma City,OK,35.4729886,-97.5170536,0,11
School Counselor,Oklahoma City,OK,35.4729886,-97.5170536,19.77,64
Nurse Midwife,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Paralegal,Oklahoma City,OK,35.4729886,-97.5170536,47732,9
Phlebotomist,Oklahoma City,OK,35.4729886,-97.5170536,12.71,34
Loan Officer,Oklahoma City,OK,35.4729886,-97.5170536,62738,29
Clinical Social Worker,Oklahoma City,OK,35.4729886,-97.5170536,0,6
Compliance Officer,Oklahoma City,OK,35.4729886,-97.5170536,55025,2
Dietitian and Nutritionist,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Ophthalmic Medical Technician,Oklahoma City,OK,35.4729886,-97.5170536,0,5
Clinical Laboratory Technician,Oklahoma City,OK,35.4729886,-97.5170536,0,8
Licensed Practical and Licensed Vocational Nurse,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Electrician,Oklahoma City,OK,35.4729886,-97.5170536,23.77,99
HR Specialist,Oklahoma City,OK,35.4729886,-97.5170536,0,44
Wind Turbine Technician,Oklahoma City,OK,35.4729886,-97.5170536,0,4
Logistician,Oklahoma City,OK,35.4729886,-97.5170536,0,4
Residential Advisor,Oklahoma City,OK,35.4729886,-97.5170536,0,8
Optician,Oklahoma City,OK,35.4729886,-97.5170536,17.61,4
Computer Support Specialist,Oklahoma City,OK,35.4729886,-97.5170536,0,1
Esthetician and Skincare Specialist,Oklahoma City,OK,35.4729886,-97.5170536,0,0
Restaurant Cook,Oklahoma City,OK,35.4729886,-97.5170536,0,226
Software Engineer,Greensboro,NC,36.0726355,-79.7919754,113246,242
Dentist,Greensboro,NC,36.0726355,-79.7919754,142650,24
Physician Assistant,Greensboro,NC,36.0726355,-79.7919754,91216,79
Orthodontist,Greensboro,NC,36.0726355,-79.7919754,0,6
Nurse Practitioner,Greensboro,NC,36.0726355,-79.7919754,74810,50
Statistician,Greensboro,NC,36.0726355,-79.7919754,0,6
Physician,Greensboro,NC,36.0726355,-79.7919754,281221,47
Speech Language Pathologist,Greensboro,NC,36.0726355,-79.7919754,36.06,46
Oral and Maxillofacial Surgeon,Greensboro,NC,36.0726355,-79.7919754,0,1
Veterinarian,Greensboro,NC,36.0726355,-79.7919754,97459,12
Medical and Health Services Manager,Greensboro,NC,36.0726355,-79.7919754,0,0
IT Manager,Greensboro,NC,36.0726355,-79.7919754,79276,55
Registered Nurse,Greensboro,NC,36.0726355,-79.7919754,31.42,678
Mathematician,Greensboro,NC,36.0726355,-79.7919754,0,0
Physical Therapist,Greensboro,NC,36.0726355,-79.7919754,96309,80
Optometrist,Greensboro,NC,36.0726355,-79.7919754,149930,9
Anesthesiologist,Greensboro,NC,36.0726355,-79.7919754,183232,1
Obstetrician and Gynecologist,Greensboro,NC,36.0726355,-79.7919754,0,0
Surgeon,Greensboro,NC,36.0726355,-79.7919754,0,29
Operations Research Analyst,Greensboro,NC,36.0726355,-79.7919754,0,23
Nurse Anesthetist,Greensboro,NC,36.0726355,-79.7919754,0,16
Pediatrician,Greensboro,NC,36.0726355,-79.7919754,115059,15
Web Developer,Greensboro,NC,36.0726355,-79.7919754,61889,50
Dental Hygienist,Greensboro,NC,36.0726355,-79.7919754,33.53,12
Genetic Counselor,Greensboro,NC,36.0726355,-79.7919754,0,2
Physical Therapist Assistant,Greensboro,NC,36.0726355,-79.7919754,28.31,21
Financial Manager,Greensboro,NC,36.0726355,-79.7919754,0,31
Occupational Therapist,Greensboro,NC,36.0726355,-79.7919754,62882,23
Psychologist,Greensboro,NC,36.0726355,-79.7919754,98954,7
Database Administrator,Greensboro,NC,36.0726355,-79.7919754,70584,20
Financial Advisor,Greensboro,NC,36.0726355,-79.7919754,72786,46
Mechanical Engineer,Greensboro,NC,36.0726355,-79.7919754,87123,106
Civil Engineer,Greensboro,NC,36.0726355,-79.7919754,71086,39
Psychiatrist,Greensboro,NC,36.0726355,-79.7919754,28877,22
Substance Abuse and Behavioral Disorder Counselor,Greensboro,NC,36.0726355,-79.7919754,0,0
School Psychologist,Greensboro,NC,36.0726355,-79.7919754,73795,3
Home Health Aide,Greensboro,NC,36.0726355,-79.7919754,13.33,71
Information Security Analyst,Greensboro,NC,36.0726355,-79.7919754,80857,19
Pilot,Greensboro,NC,36.0726355,-79.7919754,62092,157
Respiratory Therapist,Greensboro,NC,36.0726355,-79.7919754,35.75,38
Diagnostic Medical Sonographer,Greensboro,NC,36.0726355,-79.7919754,0,1
Accountant,Greensboro,NC,36.0726355,-79.7919754,62811,44
Market Research Analyst,Greensboro,NC,36.0726355,-79.7919754,0,12
Business Operations Manager,Greensboro,NC,36.0726355,-79.7919754,0,33
Marketing Manager,Greensboro,NC,36.0726355,-79.7919754,40082,40
Industrial Psychologist,Greensboro,NC,36.0726355,-79.7919754,0,1
Podiatrist,Greensboro,NC,36.0726355,-79.7919754,0,2
Environmental Engineer,Greensboro,NC,36.0726355,-79.7919754,0,36
Social and Community Service Manager,Greensboro,NC,36.0726355,-79.7919754,0,8
Lawyer,Greensboro,NC,36.0726355,-79.7919754,71296,6
Marriage and Family Therapist,Greensboro,NC,36.0726355,-79.7919754,0,2
Medical Assistant,Greensboro,NC,36.0726355,-79.7919754,13.55,57
Data Analyst,Greensboro,NC,36.0726355,-79.7919754,57160,89
Actuary,Greensboro,NC,36.0726355,-79.7919754,121440,2
Medical Records Technician,Greensboro,NC,36.0726355,-79.7919754,0,98
Prosthodontist,Greensboro,NC,36.0726355,-79.7919754,0,3
Construction Manager,Greensboro,NC,36.0726355,-79.7919754,68042,157
Veterinary Technologist and Technician,Greensboro,NC,36.0726355,-79.7919754,0,0
Landscaper and Groundskeeper,Greensboro,NC,36.0726355,-79.7919754,0,0
Computer Network Architect,Greensboro,NC,36.0726355,-79.7919754,0,6
Orthotist and Prosthetist,Greensboro,NC,36.0726355,-79.7919754,0,0
Personal Care Aide,Greensboro,NC,36.0726355,-79.7919754,0,72
Computer Systems Administrator,Greensboro,NC,36.0726355,-79.7919754,0,38
Massage Therapist,Greensboro,NC,36.0726355,-79.7919754,31.91,36
Cartographer,Greensboro,NC,36.0726355,-79.7919754,0,1
Dental Assistant,Greensboro,NC,36.0726355,-79.7919754,18.9,22
Management Analyst,Greensboro,NC,36.0726355,-79.7919754,0,5
Solar Photovoltaic Installer,Greensboro,NC,36.0726355,-79.7919754,0,0
Physical Therapist Aide,Greensboro,NC,36.0726355,-79.7919754,0,16
Occupational Therapy Assistant,Greensboro,NC,36.0726355,-79.7919754,0,45
Mental Health Counselor,Greensboro,NC,36.0726355,-79.7919754,0,27
Environmental Engineering Technician,Greensboro,NC,36.0726355,-79.7919754,0,19
Nail Technician,Greensboro,NC,36.0726355,-79.7919754,18.52,2
Plumber,Greensboro,NC,36.0726355,-79.7919754,19.42,28
Radiologic Technologist,Greensboro,NC,36.0726355,-79.7919754,0,45
MRI Technologist,Greensboro,NC,36.0726355,-79.7919754,43.45,4
Chiropractor,Greensboro,NC,36.0726355,-79.7919754,77595,2
Cost Estimator,Greensboro,NC,36.0726355,-79.7919754,0,1
Financial Analyst,Greensboro,NC,36.0726355,-79.7919754,76913,43
